experiment_id,dataset,task_type,target,model,model_type,generalization_gap,test_balanced_acc,validation_balanced_acc,train_balanced_acc,train_precision,validation_precision,test_precision,train_recall,validation_recall,test_recall,train_f1,validation_f1,test_f1
20260924_202202,baseline,classification,Q006,xgboost,xgboost_classifier,0.39442742482471704,0.6819078977399163,0.6828696037255154,0.6858521719881635,0.6550460795621676,0.6524570844062103,0.65177231272961,0.6858521719881635,0.6828696037255154,0.6819078977399163,0.6562532446028824,0.6533600343953971,0.6527729587578139
20260924_202202,dp_eps_0.05,classification,Q006,xgboost,xgboost_classifier,0.5428137142016842,0.6722395907511121,0.6728956172786082,0.6776677278931289,0.6478644788344532,0.6438094003338743,0.643390602618188,0.6776677278931289,0.6728956172786082,0.6722395907511121,0.6481102219010622,0.6436532283305157,0.6433870326758886
20260924_202202,dp_eps_0.1,classification,Q006,xgboost,xgboost_classifier,0.6156577503283134,0.6719711699972554,0.6726616516321007,0.6781277475005385,0.648322040267399,0.6436777405023625,0.643250066322584,0.6781277475005385,0.6726616516321007,0.6719711699972554,0.6487006107185909,0.6436023917311301,0.6433513608538315
20260924_202202,dp_eps_0.5,classification,Q006,xgboost,xgboost_classifier,0.7433638992070613,0.6722127146458287,0.6726485273175798,0.6796463536378993,0.6495193945376934,0.6435762947803314,0.6433686232209421,0.6796463536378993,0.6726485273175798,0.6722127146458287,0.6498914295090699,0.6433639597685206,0.643364074998392
20260924_202202,dp_eps_1.0,classification,Q006,xgboost,xgboost_classifier,0.7241158273249226,0.67388057213152,0.6745630813065433,0.6811217304047692,0.650839277924012,0.6453113744054538,0.6448838636486023,0.6811217304047692,0.6745630813065433,0.67388057213152,0.651424817068921,0.6454212861511625,0.6451570105337991
20260924_202202,dp_eps_2.0,classification,Q006,xgboost,xgboost_classifier,0.791548461090108,0.6765691031082743,0.6771707091358703,0.6844845877191754,0.6540322079178507,0.6478368681728213,0.6474799403695327,0.6844845877191754,0.6771707091358703,0.6765691031082743,0.655318782927387,0.6485836965686531,0.64838056230479
20260924_202202,dp_eps_3.0,classification,Q006,xgboost,xgboost_classifier,0.7420745461233946,0.6786550075056687,0.6795522623903061,0.6860757529669026,0.6554296956505978,0.6498806392922754,0.6492392008661478,0.6860757529669026,0.6795522623903061,0.6786550075056687,0.6568920073245247,0.6508381160337215,0.65028203094178
